timestamp,date,open,high,low,close,volume
1769572800000,2026-01-28T04:00:00.000Z,89126.68,89400,88840,89134.35,1349.92307
1769587200000,2026-01-28T08:00:00.000Z,89134.35,90156.72,88833.65,90080,2787.07391
1769601600000,2026-01-28T12:00:00.000Z,90079.99,90488,88904.61,89479.66,4428.88675
1769616000000,2026-01-28T16:00:00.000Z,89479.66,90600,89006.36,89402.58,3310.08413
1769630400000,2026-01-28T20:00:00.000Z,89402.57,89896,88878.01,89299.99,1361.83079
1769644800000,2026-01-29T00:00:00.000Z,89300,89348,87704,88053.71,2923.10988
1769659200000,2026-01-29T04:00:00.000Z,88053.71,88430.05,87901.23,88352.97,1476.91111
1769673600000,2026-01-29T08:00:00.000Z,88352.96,88500,87750.01,87846.5,2299.04104
1769688000000,2026-01-29T12:00:00.000Z,87846.5,88182.29,84366.56,84934.02,10107.55386
1769702400000,2026-01-29T16:00:00.000Z,84934.02,85638.3,83383.33,84012.11,10787.89043
1769716800000,2026-01-29T20:00:00.000Z,84012.11,84737.69,83824.9,84650.16,2836.87569
1769731200000,2026-01-30T00:00:00.000Z,84650.16,84735.75,81118,82676.43,12245.12313
1769745600000,2026-01-30T04:00:00.000Z,82676.42,83332.2,82056.08,82816.98,4789.41822
1769760000000,2026-01-30T08:00:00.000Z,82816.98,83314.85,82160,83151.36,3255.07609
1769774400000,2026-01-30T12:00:00.000Z,83151.36,83797.99,82382.01,82883.94,4751.88055
1769788800000,2026-01-30T16:00:00.000Z,82882.84,84621.16,81871.37,84242.99,6116.25601
1769803200000,2026-01-30T20:00:00.000Z,84243,84523.11,83539.2,84260.49,4038.09393
1769817600000,2026-01-31T00:00:00.000Z,84260.5,84270.02,83815.02,84022.69,1727.33956
1769832000000,2026-01-31T04:00:00.000Z,84022.7,84146.22,83404.67,83546.81,1349.94572
1769846400000,2026-01-31T08:00:00.000Z,83546.82,83629.08,82560.75,83020,2408.78889
1769860800000,2026-01-31T12:00:00.000Z,83020,83140,80825.76,81302.15,6811.82932
1769875200000,2026-01-31T16:00:00.000Z,81302.16,82200,75719.9,77750.01,22029.61555
1769889600000,2026-01-31T20:00:00.000Z,77750.01,79240,77092.34,78741.09,5164.37229
1769904000000,2026-02-01T00:00:00.000Z,78741.1,79424,78284,78868.28,4258.38184
1769918400000,2026-02-01T04:00:00.000Z,78868.29,79119.3,77967.69,78343,2563.1542
1769932800000,2026-02-01T08:00:00.000Z,78343,79220.72,78148.1,78743.56,2450.30839
1769947200000,2026-02-01T12:00:00.000Z,78743.57,78768.68,76761.98,77593.4,4807.63006
1769961600000,2026-02-01T16:00:00.000Z,77593.4,78443.1,77000.01,77174.78,2883.53084
1769976000000,2026-02-01T20:00:00.000Z,77174.77,77779.63,75700,76968.21,8432.47635
1769990400000,2026-02-02T00:00:00.000Z,76968.22,78231.26,74604,76292.98,11449.76567
1770004800000,2026-02-02T04:00:00.000Z,76292.98,76958,74911.14,76660.79,9568.39849
1770019200000,2026-02-02T08:00:00.000Z,76660.78,77970.62,76628.28,77759.99,5651.50758
1770033600000,2026-02-02T12:00:00.000Z,77760,79360,77564.62,78850.06,7522.81805
1770048000000,2026-02-02T16:00:00.000Z,78850.06,79288.28,78283.27,78341.5,5462.07718
1770062400000,2026-02-02T20:00:00.000Z,78341.5,78962.78,77888,78738.61,2619.02319
1770076800000,2026-02-03T00:00:00.000Z,78738.6,79186.81,77644.09,78753.32,4012.52848
1770091200000,2026-02-03T04:00:00.000Z,78753.32,78999.99,77950,78794.67,2886.84787
1770105600000,2026-02-03T08:00:00.000Z,78794.67,79084.29,77950,78079.5,2794.97467
1770120000000,2026-02-03T12:00:00.000Z,78079.5,78458.89,77055.54,78132.33,5543.61818
1770134400000,2026-02-03T16:00:00.000Z,78132.34,78134.53,72945.5,74935,18839.6377
1770148800000,2026-02-03T20:00:00.000Z,74935,76960,74586.54,75770.21,5042.50199
1770163200000,2026-02-04T00:00:00.000Z,75770.21,76971.52,75467.22,76698.17,3573.68321
1770177600000,2026-02-04T04:00:00.000Z,76698.17,76830.69,76105.3,76514.3,2837.0505
